time,open,high,low,close,Long Entry,Short Entry,Long Exit,Short Exit,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX
1755880200,44.01,44.27,43.87,44.145,0,0,0,0,855201,74.91018681894948,62.29677044510042,,,,,21.498835152212294
1755882000,44.16,44.44,44.0107,44.0601,0,0,0,0,662501,73.31844173803427,63.83682412879951,,,,,22.200373215444895
1755883800,44.0725,44.555,44.063,44.4,0,0,0,0,663166,75.55769376014187,65.72002856763054,,,,,22.99606532666815
1755885600,44.4,44.55,44.32,44.515,0,0,0,0,671578,76.28293758711656,67.40234728152288,,,,,23.73492228708974
1755887400,44.52,44.684,44.43,44.465,0,0,0,0,791323,75.23765442441979,68.92945128122358,,,,,24.60299310003264
1755889200,44.4651,44.61,44.265,44.43,0,0,0,0,853981,74.46841527106051,70.21431743189483,,,,,24.94083502300847
1755891000,44.42,44.54,44.24,44.36,0,0,0,0,1171191,72.86386612578094,71.21361562434942,,,,,25.18239859132795
1756128600,45.1,46.8394,44.05,46.775,0,0,0,0,3444367,84.92891690945864,73.37872426985575,,,,,27.639778385874774
1756130400,46.775,48.19,46.51,48.1295,0,0,0,0,4822296,88.11945597609379,75.85496056679344,,,,,30.545850654434215
1756132200,48.1286,49.59,48.085,48.9429,0,0,0,0,5094944,89.55012895787962,77.29323726917758,,,,,33.68429324880236
1756134000,48.93,49.37,48.64,49.1401,0,0,0,0,2073947,89.8686646941241,78.40833557877563,,,,,36.59856137214422
1756135800,49.1422,49.28,48.42,48.43,0,0,0,0,1445769,80.36851476209259,78.79220915005548,,,,,38.87811125449001
1756137600,48.45,48.81,48.21,48.34,0,0,0,0,1119009,79.22538843259498,79.19853946631453,,,,,40.585748526769386
1756139400,48.33,48.79,48.02,48.435,0,0,0,0,990195,79.55594149105325,79.58972906777147,,,,,41.79870312035718
1756141200,48.43,48.5084,48.03,48.085,0,0,0,0,718611,74.8317929885035,79.5841295084539,,,,,42.925018100117285
1756143000,48.0916,48.2278,47.652,47.75,0,0,0,0,990269,70.51563073515987,79.38392872253429,,,,,43.19581294509477
1756144800,47.75,48.32,47.7102,48.105,0,0,0,0,918098,72.3365322636549,79.15384575849951,,,,,43.51489046034975
1756146600,48.11,48.32,47.76,47.94,0,0,0,0,739647,70.16747633606649,78.71702709771023,,,,,43.811176724515086
1756148400,47.935,48.1199,47.75,47.81,0,0,0,0,637225,68.42654450775362,78.23051924651978,,,,,44.06277883826591
1756150200,47.82,47.92,47.19,47.21,0,0,0,0,1457129,60.91448427450228,77.2623813181942,,,,,43.04886409170777
1756215000,47.82,50.0699,47,50.05,0,0,0,0,5109299,74.93893267260371,77.41060035725296,,,,,43.75502652910925
